,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Range,Feature 6,Feature 7,Feature 8,Feature 9
212,P236014,Myson Select Compact SC compact radiator 400 x 800mm,Myson,62.75,"Neatly designed to suit all interiors, the Myson Select Compact single convector radiator is ideal for the eco-friendly modern home. This lightweight 800 x 400mm horizontal radiator is not only manufactured using less steel than comparable units, it also delivers high outputs while minimising water use, helping homeowners to reduce the carbon footprint of their heating system.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Select Compact SC compact radiator 400 x 800mm,,Single convector compact radiator;Fixing brackets;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/14/NW-236011_236014_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Select_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
213,P271030,Stelrad Compact K1 30 section radiator 300 x 1000mm,Stelrad,58.94,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 1000 x 300mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Compact K1 30 section radiator 300 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/30/NW-271030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,
214,P271045,Stelrad Compact K1 45 section radiator 300 x 1500mm,Stelrad,80.94,"Robustly built in steel, the Stelrad Compact K1 45 section radiator has an integrated grille and panels to minimise movement and precision-welded convectors for improved economy. Measuring 300 x 1500mm, this radiator combines long-lasting strength with an elegant traditional design and a reliable heat output of 2608 BTU/h.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Compact K1 45 section radiator 300 x 1500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pa/ct/Caradon Stelrad_Compact_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,
215,P207269,"Myson Premier HE SC 2 tapping radiator 27"" x 69""",Myson,665.47,"With a design suited to any interior, the Myson Premier HE single convector tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 69 x 27"".","Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier HE SC 2 tapping radiator 27"" x 69""",,Single convector tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/69/NW-207269_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
216,P207069,"Myson Premier HE SC 2 tapping radiator 15"" x 69""",Myson,395.09,"With a design suited to any interior, the Myson Premier HE single convector tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 69 x 15"".","Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier HE SC 2 tapping radiator 15"" x 69""",,Single convector tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/69/NW-207069_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
217,P207057,"Myson Premier HE SC 2 tapping radiator 15"" x 57""",Myson,321.0,"With a design suited to any interior, the Myson Premier HE single convector tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 57 x 15"".","Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier HE SC 2 tapping radiator 15"" x 57""",,Single convector tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/57/NW-207057_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
218,P276363,Stelrad Classic Compact 900 K1 radiator 600mm 2784 BTU/h,Stelrad,91.05,"Ideal for homes where space is at a premium, this Stelrad Classic Compact 900 K1 radiator measures 600mm yet offers a generous heat output of 2784 BTU/h. A traditional design made of robust steel, this radiator offers easy installation thanks to its integrated top grille and side panels and tough brackets. A nickel-plated plug and vent ensures reliable jointing while offering an attractive finish.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Classic Compact 900 K1 radiator 600mm 2784 BTU/h,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_9/00/Stelrad_Compact_900_wm.jpg,,,,,,,,Traffic White,N,3091106,N,Single convector type,Traditional design,Guaranteed to perform to a maximum pressure of 116 psi,Integrated top grille and side panels eradicate movement,"Tight professional fit will remain in place after storage, transport and installation",Classic Compact 900,Convectors precision-welded directly onto waterways for efficiency and economy,Nickel-plated plug and vent for watertight joint,Strong brackets with open top and deep slots for secure installation,10 year warranty
219,P207153,"Myson Premier He SC 2 tapping radiator 21"" x 53""",Myson,379.24,"A simple and sleek design that will suit almost any interior, the Myson Premier HE single convector two tapping horizontal radiator has a smoothly rounded top for a smart finish and extra safety with no sharp edges. Measuring 530 x 1352mm, this 3956 BTU/h output radiator offers the ideal blend of good looks, comfort and ease of fitting so it's a popular choice with both homeowners and engineers.","Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier He SC 2 tapping radiator 21"" x 53""",,"Radiator, brackets ;plug ;vent kit",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/e_/11/Myson_Premier HE Type 11_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premier_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Myson_HeatingSolutions_Brchr_Nov2021.pdf,,,,,,,,,,,,,,,,,,,
220,P236055,Myson Select Compact SC compact radiator 600 x 900mm,Myson,99.41,"Neatly designed to suit all interiors, the Myson Select Compact single convector radiator is ideal for the eco-friendly modern home. This lightweight 900 x 600mm horizontal radiator is not only manufactured using less steel than comparable units, it also delivers high outputs while minimising water use, helping homeowners to reduce the carbon footprint of their heating system.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Select Compact SC compact radiator 600 x 900mm,,Single convector compact radiator;Fixing brackets;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/57/NW-236050_236057_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Select_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
221,P236013,Myson Select Compact SC compact radiator 400 x 700mm,Myson,55.14,"Neatly designed to suit all interiors, the Myson Select Compact single convector radiator is ideal for the eco-friendly modern home. This lightweight 700 x 400mm horizontal radiator is not only manufactured using less steel than comparable units, it also delivers high outputs while minimising water use, helping homeowners to reduce the carbon footprint of their heating system.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Select Compact SC compact radiator 400 x 700mm,,Single convector compact radiator;Fixing brackets;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/14/NW-236011_236014_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Select_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
222,P224139,Myson Premier Metric SC 4 tapping radiator 600 x 400mm,Myson,48.94,"Free of sharp edges, the smooth Myson Premier Metric single convector radiator is beautifully designed to suit modern and traditional interiors alike. Measuring 400 x 600mm, this sleek unit is finished in classic white.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier Metric SC 4 tapping radiator 600 x 400mm,,Single convector tapping radiator;Fixing brackets;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/46/NW-224138_224146_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premier_Metric_Technical.pdf,,,,,,,,,,,,,,,,,,,
223,P200254,Stelrad Elite K1 54 section radiator 600 x 1800mm,Stelrad,141.98,"Providing high levels of heating performance along with robust practicality, the 600 x 1800mm Stelrad Elite single panel single convector radiator supplies homeowners with a generous heat output of 6143 BTU/h. Easy to install, this clever radiator is designed with a symmetrical convector for either way up mounting, while TBOE connection improve efficiency, contributing to lower bills. Robustly built, with a convector precision-welded onto its waterways and all tappings carefully aligned, the Elite is fitted with hardwearing EPDM O-rings and nickel-plated plugs and vents, helping it to last well with minimal need for maintenance. Smoothly finished with high definition pressings, this smart radiator has been finished with two coats of run-free Traffic White paint before being wrapped in a robust packaging that remains in place until after installation, minimising the risk of chips or scratches during transit and fitting.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Elite K1 54 section radiator 600 x 1800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/54/NW-200254_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Series_Elite_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,,,,,,,,,,,,,,,,,,,
224,P239525,Myson Premier Compact SC compact radiator 600 x 1100mm,Myson,265.76,"Smart and stylish, yet traditional in design, the Myson Premier Compact single convector radiator has a smooth round top and compact side panels to the top grille. Perfect for newly renovated period homes yet equally suitable in a contemporary new build, this 1100 x 600mm horizontal radiator is finished in crowd-pleasing white.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier Compact SC compact radiator 600 x 1100mm,,Single convector compact radiator;Air vent ;plug pack;Wall bracket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/25/NW-239524_239525_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,,,,,,,,,,,,,,,,
225,P276367,Stelrad Classic Compact 900 K1 radiator 1000mm 4640 BTU/h,Stelrad,136.53,"Ideal for homes where space is at a premium, this Stelrad Classic Compact 900 K1 radiator measures 1000mm yet offers a generous heat output of 4640 BTU/h. A traditional design made of robust steel, this radiator offers easy installation thanks to its integrated top grille and side panels and tough brackets. A nickel-plated plug and vent ensures reliable jointing while offering an attractive finish.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Classic Compact 900 K1 radiator 1000mm 4640 BTU/h,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_9/00/Stelrad_Compact_900_wm.jpg,,,,,,,,Traffic White,N,3091110,N,Single convector type,Traditional design,Guaranteed to perform to a maximum pressure of 116 psi,Integrated top grille and side panels eradicate movement,"Tight professional fit will remain in place after storage, transport and installation",Classic Compact 900,Convectors precision-welded directly onto waterways for efficiency and economy,Nickel-plated plug and vent for watertight joint,Strong brackets with open top and deep slots for secure installation,10 year warranty
226,P239508,Myson Premier Compact SC compact radiator 450 x 700mm,Myson,130.94,"Smart and stylish, yet traditional in design, the Myson Premier Compact single convector radiator has a smooth round top and compact side panels to the top grille. Perfect for newly renovated period homes yet equally suitable in a contemporary new build, this 700 x 450mm horizontal radiator is finished in crowd-pleasing white.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier Compact SC compact radiator 450 x 700mm,,Single convector compact radiator;Air vent ;plug pack;Wall bracket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/11/NW-239505_239511_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,,,,,,,,,,,,,,,,
227,P236053,Myson Select Compact SC compact radiator 600 x 700mm,Myson,77.51,"Neatly designed to suit all interiors, the Myson Select Compact single convector radiator is ideal for the eco-friendly modern home. This lightweight 700 x 600mm horizontal radiator is not only manufactured using less steel than comparable units, it also delivers high outputs while minimising water use, helping homeowners to reduce the carbon footprint of their heating system.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Select Compact SC compact radiator 600 x 700mm,,Single convector compact radiator;Fixing brackets;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/57/NW-236050_236057_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Select_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
228,P271342,Stelrad Compact K1 42 section radiator 700 x 1400mm,Stelrad,141.62,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 1400 x 700mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Compact K1 42 section radiator 700 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/42/NW-271342_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,
229,P200342,Stelrad Elite K1 42 section radiator 700 x 1400mm,Stelrad,125.03,"Offering the brand's best ever quality and performance, the Stelrad Elite single panel single convector radiator provides improved outputs for even more impressive heating performance. With a symmetrical convector, this 1400 x 700mm radiator can be mounted either way up, for the ultimate in flexibility of siting, while a TBOE connection ensures high levels of efficiency and economy, a must for commercial applications. The Elite's convector is precision-welded directly onto the waterways while all tappings are well-aligned, with robust nickel-plated plugs and vents and quality EPDM O-rings for reliability and longevity. Manufactured with high definition pressings, this radiator promises smooth edges and corners and a run-free, two-coat paint finish that won't let your decor down. Wrapped in tough packaging, every Stelrad radiator reaches its destination in pristine condition, with unwrapping required only after installation, removing the risk of last-minute scrapes and chips.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Elite K1 42 section radiator 700 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/42/NW-200342_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Series_Elite_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,,,,,,,,,,,,,,,,,,,
230,P239509,Myson Premier Compact SC compact radiator 450 x 800mm,Myson,151.21,"Smart and stylish, yet traditional in design, the Myson Premier Compact single convector radiator has a smooth round top and compact side panels to the top grille. Perfect for newly renovated period homes yet equally suitable in a contemporary new build, this 800 x 450mm horizontal radiator is finished in crowd-pleasing white.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier Compact SC compact radiator 450 x 800mm,,Single convector compact radiator;Air vent ;plug pack;Wall bracket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/11/NW-239505_239511_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,,,,,,,,,,,,,,,,
231,P271154,Stelrad Compact K1 54 section radiator 450 x 1800mm,Stelrad,129.26,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 1800 x 450mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Compact K1 54 section radiator 450 x 1800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/54/NW-271154_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,
232,P271272,Stelrad Compact K1 72 section radiator 600 x 2400mm,Stelrad,284.94,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 2400 x 600mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Stelrad Compact K1 72 section radiator 600 x 2400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/72/NW-271272_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,
233,P239534,Myson Premier Compact SC compact radiator 700 x 600mm,Myson,159.51,"Smart and stylish, yet traditional in design, the Myson Premier Compact single convector radiator has a smooth round top and compact side panels to the top grille. Perfect for newly renovated period homes yet equally suitable in a contemporary new build, this 600 x 700mm radiator is finished in crowd-pleasing white.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Premier Compact SC compact radiator 700 x 600mm,,Single convector compact radiator;Air vent ;plug pack;Wall bracket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/35/NW-239531_239535_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,,,,,,,,,,,,,,,,
234,P236084,Myson Select Compact SC compact radiator 500 x 1100mm,Myson,102.87,"Neatly designed to suit all interiors, the Myson Select Compact single convector radiator is ideal for the eco-friendly modern home. This lightweight 1100 x 500mm horizontal radiator is not only manufactured using less steel than comparable units, it also delivers high outputs while minimising water use, helping homeowners to reduce the carbon footprint of their heating system.",Radiators/Central Heating Radiators/Panel Radiators/Single panel single convector K1 radiators (Type 11)/Single panel single convector K1 radiators (Type 11).csv -> Myson Select Compact SC compact radiator 500 x 1100mm,,Single convector compact radiator;Fixing brackets;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/84/NW-236084_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Select_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,
