,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Connection Type,Operating Temperature,Range,Warranty,Weight,Hazardous,Water Heating Declared Load Profile,Sound Power Level (Indoors),Output,Depth (mm),Re-heat times,Anti Legionella Function,Water Pressure,Thermostat Temperature,Useage Single / Multi Point,Controls,Eco Setting,ErP Rating,IP Rating,Material,Max Pressure (Psi),Min Pressure (Psi),Mounting Type,Water Connection,Supplier Product Code,Type,WEEE Compliant,Capacity Litre,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Fuel Type,Mugs (250ml) per Tank,Antimicrobial Protection,Body Material,Frequency,Min Bar Pressure,Feature 14,Feature 15,Flow Rate,Watts,Projection,Tap Holes,Safety Lock,Water Options,Cartridge Type,Spout Type,Handle Type,Feature 16,Feature 17,Feature 18,Feature 19,Pack Quantity,Attachment 7,Attachment 8
10,P178575,Heatrae Sadia Multipoint Eco 50V vertical water heater 50ltr 3kW pack,Heatrae Sadia,1059.99,"Designed for light commercial use, the safe, practical and hardwearing 50L Heatrae Sadia Multipoint Eco 50V vertical unvented water heater is ideal for restaurant kitchens, office washrooms or canteens, providing on-demand hot water for handwashing and pot filling. Incorporating smart function controllability to recognise and manage demand levels throughout the day, the 3kW Multipoint Eco helps to make cost-effective energy savings, even when using off peak tariffs.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Multipoint Eco 50V vertical water heater 50ltr 3kW pack,,Water heater;Wall mounting brackets;Literature pack;Expansion vessel (including bracket);Tundish;Pressure reducing valve (PRV);Expansion (pressure) relief valve;Check valve;Compression nuts,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/at/er/MultiEco_WaterHeater_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/HS_Multipoint_Eco_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/HS_Multi_Eco_Ver_QuickFit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/HS_Multi_Eco_Ver_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HS_Unvented_PoU_Hot_Water_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,PD70623,Heatrae Sadia R Plus 70 electric vented water heater 70ltr,Heatrae Sadia,1300.44,"Ideal for commercial premises with no existing hot water storage, the Heatrae Sadia R Plus 70L vented water heater is capable of supplying multiple outlets with reliable, generous water. The compact, cistern-free design, universal bracketing and multidirectional overflow fixing of the 3kW R Plus point-of-use water heater ensures straightforward and flexible installation well-suited to awkward locations.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia R Plus 70 electric vented water heater 70ltr,,Water heater;Fitting instructions;Wall mounting;Fixing brackets;Breather pipe assembly,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pl/us/HS_R25Plus_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_R_Plus_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/HS_VentedPoUHotWater_Brochure_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/HS_R_Plus_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,PD70471,Heatrae Sadia Hotflo 15 water heater 15ltr 2.2kW pack,Heatrae Sadia,302.99,"The Heatrae Sadia Hotflo 15L unvented water heater is the ideal handwash choice for small to medium commercial businesses, providing reliable hot water in washrooms with two or three sinks. Installed anywhere were there's no need for a cold water cistern, the 2.2kW Hotflo provides flexible, straightforward installation thanks to its compatibility with both standard and mixer taps. With a high-grade copper inner container and integral element, this reliable, functional handwash unit is built to last.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Hotflo 15 water heater 15ltr 2.2kW pack,,Water heater;Pressure relief valve,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/70/D70470_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/HS_Hotflo_10_15_Pack_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Hotflo_10_15_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HS_Unvented_PoU_Hot_Water_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,PD70621,Heatrae Sadia R Plus 25 electric vented water heater 25ltr,Heatrae Sadia,993.36,"Ideal for commercial premises with no existing hot water storage, the Heatrae Sadia R Plus 25L vented water heater is capable of supplying multiple outlets with reliable, generous water. The compact, cistern-free design, universal bracketing and multidirectional overflow fixing of the 3kW R Plus point-of-use water heater ensures straightforward and flexible installation well-suited to awkward locations.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia R Plus 25 electric vented water heater 25ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pl/us/HS_R25Plus_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_R_Plus_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/HS_VentedPoUHotWater_Brochure_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/HS_R_Plus_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,PD70291,Heatrae Sadia Multipoint multipoint kit pack (U2),Heatrae Sadia,239.02,"The Heatrae Sadia Multipoint expansion vessel and check valve is a useful safety device for 10 and 15L unvented water heaters, preventing backflow of hot water and cross-contamination between hot and cold water.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Multipoint multipoint kit pack (U2),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/91/D70291_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HeatraeSadia_Multipoint_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HS_Unvented_PoU_Hot_Water_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,PD70990,Heatrae Sadia Express 7 express pack 7ltr 240V 3kW,Heatrae Sadia,123.0,"The efficient, easy to install Heatrae Sadia Express 7L vented water heater is equally suitable for domestic and commercial applications. Heating water using a factory-fitted electric heating element and thermostatically controlled by an adjustable thermostat, this ErP A-rated 3kW cistern-fed water heater is vented for added safety.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Express 7 express pack 7ltr 240V 3kW,,Water heater;Heater;Spout;Valve;Fixing screws;Raw plugs;Fitting Instructions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/di/a2/D70785_pg_heatraesadia2_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Express_7_15_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/HS_VentedPoUHotWater_Brochure_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,PD49990,Ariston Andris Lux 10 undersink electric water heater 2kw 10ltr pack,Ariston,90.0,"Tough and reliable, the titanium-enamel Ariston Andris Lux 10L undersink electric storage water heater is generously lagged with eco-friendly insulation for good heat retention. Harnessing smart shell technology, this 2kW water heater is highly resistant to pressure and corrosion while its attractive design ensures it blends in with its surroundings if left exposed after installation. Equipped with a variety of safety devices, the Andris Lux meets the very strictest standards, ensuring the ideal combination of hot water comfort and safe peace of mind.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Andris Lux 10 undersink electric water heater 2kw 10ltr pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/0_/pk/D49990 PK_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/AristonHT_WHeater_UcylinderCatalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_Andris_Lux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Ariston_Andris_Lux_Dimensions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,PD49991,Ariston Andris Lux 15 15L Under Sink 2kW pack,Ariston,110.0,"Featuring cutting-edge Italian design, the Ariston Andris Lux 15L unvented electric undersink water heater offers excellent hot water performance and simple, straightforward operation. This easy to install 2kW unit includes a tough titanium-enamel tank insulated with eco-friendly materials for high levels of efficiency and heat retention alongside reliable durability.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Andris Lux 15 15L Under Sink 2kW pack,,EP unvented water heater;Wall bracket;Pressure relief valve set at 6 bar;2x dielectric junctions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/93/D69990_D69993_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/AristonHT_WHeater_UcylinderCatalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_Andris_Lux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Ariston_Andris_Lux_Dimensions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PD69990,Ariston Andris Lux 10 10L Under Sink 2kW,Ariston,212.33,"Featuring cutting-edge Italian design, the Ariston Andris Lux 10L unvented electric undersink water heater offers excellent hot water performance and simple, straightforward operation. This easy to install 2kW unit includes a tough titanium-enamel tank insulated with eco-friendly materials for high levels of efficiency and heat retention alongside reliable durability.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Andris Lux 10 10L Under Sink 2kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/93/D69990_D69993_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_AndrisLux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_ANDRISLUX_DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ariston_AndrisLux_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_AndrisLux_DS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,PD74293,Vokera Aquanova LE NG heater and flue pack,Vokera,499.99,"Supplying instantaneous hot water to multiple outlets, the Vokera AquaNova LE NG water heater helps to improve consumer comfort in those homes where water is in high demand. Robustly built and offering high levels of performance, this 30kW LPG heater has an ErP A rating in recognition of its excellent levels of energy efficiency while its included flue is just one feature that helps to make installation fast and simple. Easy to use, the Aquanova is fitted with a simple digital display for intuitive operation.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Vokera Aquanova LE NG heater and flue pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/3_/pk/D74293 PK_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Vokera_AquaNova_LE_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PD70402,Heatrae Sadia Multipoint 15 water heater 15ltr 3kw,Heatrae Sadia,829.28,"Built for longevity, the ErP A-rated Heatrae Sadia Multipoint 15L unvented water heater includes a corrosion-resistant copper inner vessel, long life element and an outer casing of tough thermoplastic and painted steel. Simply connected to the cold water mains, the practical and user-friendly 3kW Multipoint is simple to install and requires minimal maintenance, providing reliable and safe handwash hot water without effort.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Multipoint 15 water heater 15ltr 3kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/02/D70402_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Multipoint_10_15_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/HS_Multipoint_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HeatraeSadia_Multipoint_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/HS_Multipoint_10_15_Pack_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HS_Unvented_PoU_Hot_Water_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PD73815,Ariston Velis Evo 45 storage water heater 45ltr White,Ariston,380.0,"The compact, Italian-designed Ariston Velis Evo 45L electric water heater has an ultra-slim twin tank configuration for compact installation without compromising on hot water availability, ideal for those busy spots where space is at a premium and particularly suitable for leisure and hospitality premises thanks to a dual 1.5kW power supply. The wall-mounted Velis Evo is packed full of great features, including ABS and anti-legionella safety functions and Eco Evo for impressive efficiency and cost savings.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Velis Evo 45 storage water heater 45ltr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/16/D73815_D73816_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/o_/ds/Ariston_Velis_Evo_DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ariston_Velis_Evo_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ariston_Velis_Evo_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PD70695,Heatrae Sadia Streamline 7 over sink water heater and spout 7ltr 3kW pack,Heatrae Sadia,271.99,"The contemporary, slimline 3kW Heatrae Sadia Streamline 7L oversink vented water heater is designed for mounting above a basin for convenient handwashing and cup filling in washrooms or office breakrooms. Quick and straightforward to install, the Streamline requires only a cold water supply and mains electricity and with a range of safety features and requiring minimal maintenance it's an ideal choice for spots where small amounts of water are regularly required.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Streamline 7 over sink water heater and spout 7ltr 3kW pack,,Water heater;Wall mounting bracket;Fixing plugs ;screws;Spout;Thermostat knob;Control knob;Control knob extension;Flow restrictor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/05/D70505_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/HS_VentedPoUHotWater_Brochure_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/HS_Streamline_Oversink_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Streamline_Taps_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,P112159,"Hyco Speedflow SF10K Hyco Speedflow, SF10K - 10L 2kW Unvented Water Heater",Hyco,140.0,"Supplying hot water to up to two units, the Hyco Speedflow SF10K 2kW unvented water heater is compatible with normal taps for ease of specification and operation. Providing mains pressure flow, this 10L water heater unit is designed for safety and convenience, incorporating features such as frost protection and a pressure relief valve.","Water Heating and Storage/Water Heaters/Water Heaters.csv -> Hyco Speedflow SF10K Hyco Speedflow, SF10K - 10L 2kW Unvented Water Heater",,SF10K;Pressure Relief Valve;Wall Mounting Brackets,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/28/596328_wm.jpg,,,,,,,White,"Inlet/ Outlet 2 x 1/2 BSP male,  2 x 15mm compression to 1/2 BSP female adapter",Adjustable between approx. 50°C to 75,Speedflow,1 Year Parts or Replacement Warranty.,6.8,N,XXS,15 dB,2 kW,280,12 min,N/A,4.2,Adjustable between approx. 50°C to 75,Multi Point,Manual,No,B,IPX4,High Impact Plastic,60.92,7.25,Floor StandingWall Mounted,Inlet/ Outlet 2 x 1/2 BSP male (100mm apart centre to centre). Fittings required (not supplied): 2 x 15mm compression to 1/2 BSP female adapter.,SF10K,,N,10 l,Can supply hot water to one or two basins depending on usage,"Compatible with regular taps, including mixer taps",Offers mains pressure flow rates,10L tank capacity,External temperature control,Includes frost protection setting,Cable is pre-wired,With glass lined tank,Pressure relief valve included,PRV requires on-site fitting,ErP B rated,IPX4 protection,1 year parts or replacement warranty,,,,,,,,,,,,,,,,,,,,,,,,
24,PD74297,Ariston Pro1 Eco 100 100L Wall Hung Water Heater pack,Ariston,405.0,"Easy to use and packed with great features, the modern 100L Ariston Pro1 Eco unvented storage electric heater is designed for use in small and medium homes or light commercial settings, providing safe, reliable hot water with ease. Incorporating an intuitive user interface for ultra-simple temperature setting and control, the 3kW Pro1 Eco also includes a comprehensive set of safety features and an Eco Evo function for huge energy and cost savings.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Pro1 Eco 100 100L Wall Hung Water Heater pack,,"Unvented water heater (with factory-fitted T&P) x1, Pressure relief valve set at 6 bar x1, Dielectric junctions x2, Tundish x1, Expansion Vessel x1, Check Valve x1, Pressure reducing Valve x1",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/97/D74295_D74297_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Ariston_Pro1Eco_DataSheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ariston_Pro1Eco_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PD69087,Zip Aquapoint 5 AP450S smart universal water heater 50ltr,Zip,662.96,"Connecting directly to the mains water supply, the feature-packed Zip Aquapoint IV 50L smart universal unvented water heater is capable of delivering reliable hot water to multiple conventional taps. Designed to maximise efficiency, this large 2kW water heater incorporates a robust powder-coated steel casing and polyurethane foam insulation for less heat loss while an anti-Legionella function ensures an always healthy water delivery.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip Aquapoint 5 AP450S smart universal water heater 50ltr,,"Water heater, installation kit",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/89/D69086_D69089_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Aquapoint_IV_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D69087_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PD68982,Santon Aquaheat AH15/2.2 unvented water heater 15ltr 2.2kW pack,Santon,222.99,"The small 15L Santon Aquaheat AH15/2.2 is a cost-effective unvented water heater well-suited to handwashing, food preparation and dishwashing in canteens, workshops or other commercial premises With a robust copper inner container and expansion relief valve, the 2.2kW Aquaheat combines safety and reliability.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Aquaheat AH15/2.2 unvented water heater 15ltr 2.2kW pack,,Unvented water heater;Pressure relief valve;Fixing screws ;plugs;Installation;User instructions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/nt/on/D68180_santon_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Santon_Aquaheat_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aquaheat_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PD68180,Santon Aquaheat AH7/2.2 unvented water heater 7ltr 2.2kw,Santon,257.61,"The small 7L capacity Santon Aquaheat AH7/2.2 is a cost-effective unvented water heater well-suited to handwashing, food preparation and dishwashing in canteens, workshops or other commercial premises With a robust copper inner container and expansion relief valve, the 2.2kW Aquaheat combines safety and reliability.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Aquaheat AH7/2.2 unvented water heater 7ltr 2.2kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/80/D68180_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Santon_Aquaheat_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aquaheat_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
