,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Material Type,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Watts,Weight,Depth (mm),Dimensions (L x W x D),IP Rating,Feature 4,Attachment 6,Attachment 7,Attachment 8,Smart,Switch Type,Battery Back Up,Number of Zones,Switching Capacity (amps),Programmable Duration,On / Off Periods per Day,Auto GMT / BST,Display Type,Number of Channels,Application,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Colour,Connection Type,Range,Style,With Drain Off,Max Pressure,Flow Water Temperature,Orientation,Pipe Connection Size,Radiator Connection Size,Sensor,Shape,With Lockshield,Feature 14,Number of Bars,Fuel Source,Output (W),BTU h,Pack Quantity,Attachment 9,Pressure,Height (mm),Width (mm),Size,Feature 15,Feature 16,Wall to Centre Tapping,Projection Depth,Diameter,Projection
10,P706953,Center Type 22 Double Panel Double Convector Radiator 450 mm x 1600 mm 7353 BTU,Center,156.0,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 450 x 1600mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 7353 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 22 Double Panel Double Convector Radiator 450 mm x 1600 mm 7353 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/90/706887_706990_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P706985,Center Type 22 Double Panel Double Convector Radiator 600 mm x 800 mm 4664 BTU,Center,62.0,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 800mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 4664 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 22 Double Panel Double Convector Radiator 600 mm x 800 mm 4664 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/90/706887_706990_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,P706975,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1400 mm 4862 BTU,Center,74.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1400mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 4862 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1400 mm 4862 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,P205770,Center CB Angled TRV 15mm,Center CB,6.99,"This reliable, high performance Center CB Center range angled thermostatic radiator valve (TRV) meets industry standards and is Keymark certified for installer and homeowner peace of mind. The Center TRV incorporates a liquid sensor for ultra-precise temperature control and thanks to a bi-directional valve design offers flexible installation.",Radiators/Radiators.csv -> Center CB Angled TRV 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/71/205770_205771_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_205765-205776_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_205770-205771_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,P706961,Center Type 22 Double Panel Double Convector Radiator 450 mm x 1200 mm 5514 BTU,Center,119.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 450 x 1200mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 5515 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 22 Double Panel Double Convector Radiator 450 mm x 1200 mm 5514 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/90/706887_706990_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,P706976,Center Type 11 Single Panel Single Convector Radiator 600 mm x 900 mm 3125 BTU,Center,48.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 900mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3126 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 900 mm 3125 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,P706969,Center Type 22 Double Panel Double Convector Radiator 600 mm x 1100 mm 6415 BTU,Center,80.0,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1100mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 6415 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 22 Double Panel Double Convector Radiator 600 mm x 1100 mm 6415 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/90/706887_706990_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,P706977,Center Type 21 Double Panel Single Convector Radiator 600 mm x 800 mm 3658 BTU,Center,54.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 800mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3657 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 800 mm 3658 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,P706964,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1600 mm 5558 BTU,Center,88.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1600mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 5558 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1600 mm 5558 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,P706984,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1200 mm 4169 BTU,Center,53.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1200mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 4168 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1200 mm 4169 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,P706979,Center Type 21 Double Panel Single Convector Radiator 600 mm x 1200 mm 5486 BTU,Center,76.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1200mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 5486 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 1200 mm 5486 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P706972,Center Type 11 Single Panel Single Convector Radiator 600 mm x 700 mm 2433 BTU,Center,40.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 700mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 2431 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 700 mm 2433 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,P706983,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1000 mm 3473 BTU,Center,48.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1000mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3473 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1000 mm 3473 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,P205767,Center CB Angled TRV with lockshield and drain-off valve pack 15mm,Center CB,9.76,"This reliable, high performance Center CB Center range angled thermostatic radiator valve (TRV) meets industry standards and is Keymark certified for installer and homeowner peace of mind. Supplied with a lockshield and drain off, this TRV incorporates a liquid sensor for ultra-precise temperature control and thanks to a bi-directional valve design offers flexible installation.",Radiators/Radiators.csv -> Center CB Angled TRV with lockshield and drain-off valve pack 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/67/205767_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_205765-205776_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_205767-205768_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,P706968,Center Type 22 Double Panel Double Convector Radiator 600 mm x 700 mm 4081 BTU,Center,71.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 700mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 4081 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 22 Double Panel Double Convector Radiator 600 mm x 700 mm 4081 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/90/706887_706990_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,P246115,Danfoss Ras-C2 15mm Trv & Rlv-D,Danfoss,21.0,"Suitable for both domestic and contract applications, the Danfoss RAS-C2 angled thermostatic radiator valve (TRV) incorporates the brand's cutting edge flow-selectable 'revolver' RA-FS valve body for adaptable, easy vertical or horizontal mounting, making installation easy in any location. With a compact, tried-and-tested liquid sensor actuator, the RAS-C2 provides ultra-precise temperature control while frost protection ensures peace of mind and a positive shut-off makes removal for decorating jobs simple.",Radiators/Radiators.csv -> Danfoss Ras-C2 15mm Trv & Rlv-D,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/16/246115_246116_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_DOC161486401924_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,P706988,Center Type 11 Single Panel Single Convector Radiator 600 mm x 800 mm 2777 BTU,Center,47.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 800mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 2777 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 800 mm 2777 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,P706974,Center Type 11 Single Panel Single Convector Radiator 600 mm x 1100 mm 3821 BTU,Center,68.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1100mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 3821 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 11 Single Panel Single Convector Radiator 600 mm x 1100 mm 3821 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/91/706878_706991_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,P205766,Center CB 10mm trv and lockshield pack,Center CB,9.26,"This reliable, high performance Center CB Center range angled thermostatic radiator valve (TRV) meets industry standards and is Keymark certified for installer and homeowner peace of mind. Supplied with a lockshield, this TRV incorporates a liquid sensor for ultra-precise temperature control and thanks to a bi-directional valve design offers flexible installation.",Radiators/Radiators.csv -> Center CB 10mm trv and lockshield pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/-1/205766-1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_205765-205776_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_205765-205766_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,P706980,Center Type 21 Double Panel Single Convector Radiator 600 mm x 1000 mm 4572 BTU,Center,56.99,"A high quality radiator with smart contemporary styling to suit any room, the Center Type 21 horizontal radiator has been built using advanced production technology and high quality materials for a robust, reliable unit that will stand up to family life. Measuring 600 x 1000mm, this steel radiator is finished in a smart white powder coating and offers a heat output of 4572 BTU/h for cosy warmth, even in the depths of winter.",Radiators/Radiators.csv -> Center Type 21 Double Panel Single Convector Radiator 600 mm x 1000 mm 4572 BTU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/80/706875_706980_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Product Codes Data Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/000136_Center Radiator TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/da/ta/000189_Center Radiator Spares Data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
