,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Projection Depth,Range,Style,Warranty,Watts,Weight,Hazardous,Fuel Source,Material,Orientation,Shape,Wall to Centre Tapping,BTU h,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
10,P241090,CenterRad Deco radiator pack 600mm DG 1000mm 5365B,CenterRad,200.79,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 5365 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm DG 1000mm 5365B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/00/241073_241100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P610128,CenterRad Streyt single panel flat tube radiator 1800 x 505mm 3555BTU Anthracite,CenterRad,247.14,"CenterRad Streyt single panel flat tube designer radiator offers designer style without compromising on performance. With its smooth front panel combines designer style with exceptionally high heat outputs. Available as a vertical model, the CenterRad Streyt complements a range of interiors without compromising on performance. Available as a vertical model with a single (V10) in white, the CenterRad Streyt complements a range of interiors without compromising on performance.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Streyt single panel flat tube radiator 1800 x 505mm 3555BTU Anthracite,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/29/610126_610129_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_Streyt_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Streyt_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/CenterRad_Brochure_June2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,P610127,CenterRad Streyt single panel flat tube radiator 1800 x 433mm 3091BTU Anthracite,CenterRad,235.93,"CenterRad Streyt single panel flat tube designer radiator offers designer style without compromising on performance. With its smooth front panel combines designer style with exceptionally high heat outputs. Available as a vertical model, the CenterRad Streyt complements a range of interiors without compromising on performance. Available as a vertical model with a single (V10) in white, the CenterRad Streyt complements a range of interiors without compromising on performance.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Streyt single panel flat tube radiator 1800 x 433mm 3091BTU Anthracite,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/29/610126_610129_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_Streyt_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Streyt_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/CenterRad_Brochure_June2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,P241059,CenterRad Deco radiator pack 600mm SG 700mm 1983B,CenterRad,100.39,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 1983 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm SG 700mm 1983B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,P241058,CenterRad Deco radiator pack 600mm SG 600mm 1694B,CenterRad,90.04,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 1694 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm SG 600mm 1694B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,P241079,CenterRad Deco radiator pack 450mm DG 1000mm 4276B,CenterRad,183.49,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 4276 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 450mm DG 1000mm 4276B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/00/241073_241100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,P241064,CenterRad Deco radiator pack 600mm SG 1400mm 4021B,CenterRad,199.09,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 4021 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm SG 1400mm 4021B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,P241078,CenterRad Deco radiator pack 450mm DG 800mm 3405B,CenterRad,159.3,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 3405 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 450mm DG 800mm 3405B,,Flat panel radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/00/241073_241100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,P241063,CenterRad Deco radiator pack 600mm SG 1200mm 3439B,CenterRad,171.4,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 3439 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm SG 1200mm 3439B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,P241089,CenterRad Deco radiator pack 600mm DG 900mm 4816B,CenterRad,186.93,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 4816 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm DG 900mm 4816B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/00/241073_241100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,P241060,CenterRad Deco radiator pack 600mm SG 800mm 2276B,CenterRad,114.26,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 2276 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm SG 800mm 2276B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P610133,CenterRad Streyt double panel flat tube radiator 1800 x 578mm 6179BTU White,CenterRad,333.27,"CenterRad Streyt double panel flat tube designer radiator offers designer style without compromising on performance. With its smooth front panel combines designer style with exceptionally high heat outputs. Available as a vertical model, the CenterRad Streyt complements a range of interiors without compromising on performance. Available as a vertical model with a single (V10) in white, the CenterRad Streyt complements a range of interiors without compromising on performance.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Streyt double panel flat tube radiator 1800 x 578mm 6179BTU White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/33/610130_610133_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_Streyt_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Streyt_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/CenterRad_Brochure_June2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,P610135,CenterRad Streyt double panel flat tube radiator 1800 x 433mm 4756BTU Anthracite,CenterRad,302.08,"CenterRad Streyt double panel flat tube designer radiator offers designer style without compromising on performance. With its smooth front panel combines designer style with exceptionally high heat outputs. Available as a vertical model, the CenterRad Streyt complements a range of interiors without compromising on performance. Available as a vertical model with a single (V10) in white, the CenterRad Streyt complements a range of interiors without compromising on performance.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Streyt double panel flat tube radiator 1800 x 433mm 4756BTU Anthracite,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/37/610134_610137_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_Streyt_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Streyt_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/CenterRad_Brochure_June2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,P268435,Purmo Slieve V20 double panel vertical radiator 1800 x 433mm White,Purmo,278.14,"Built to combine designer good looks with reliably high output heat, the attractive Purmo Slieve V20 vertical double panel radiator provides the perfect finishing touch for a design-led interior. This high quality radiator boasts a smoothly contoured front panel with hardwearing white powder-coated steel finish alongside the convenience of 4756 BTU/h heat, proving that there really doesn't have to be a trade off between style and comfort.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Purmo Slieve V20 double panel vertical radiator 1800 x 433mm White,,Designer radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/40/268429_268440_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Purmo_Design_Radiators_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Slieve Vertical Installation Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Purmo_Slieve_Vertical_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,P610130,CenterRad Streyt double panel flat tube radiator 1800 x 288mm 3286BTU White,CenterRad,212.03,"CenterRad Streyt double panel flat tube designer radiator offers designer style without compromising on performance. With its smooth front panel combines designer style with exceptionally high heat outputs. Available as a vertical model, the CenterRad Streyt complements a range of interiors without compromising on performance. Available as a vertical model with a single (V10) in white, the CenterRad Streyt complements a range of interiors without compromising on performance.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Streyt double panel flat tube radiator 1800 x 288mm 3286BTU White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/33/610130_610133_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterRad_Streyt_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Streyt_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/CenterRad_Brochure_June2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,P268407,Purmo Slieve V10 single panel vertical radiator 1600 x 433mm White,Purmo,195.38,"Built to combine designer good looks with reliably high output heat, the attractive Purmo Slieve V10 vertical single panel radiator provides the perfect finishing touch for a design-led interior. This high quality radiator boasts a smoothly contoured front panel with hardwearing white powder-coated steel finish alongside the convenience of 2767 BTU/h heat, proving that there really doesn't have to be a trade off between style and comfort.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Purmo Slieve V10 single panel vertical radiator 1600 x 433mm White,,Designer radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/09/268407_268409_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Purmo_Design_Radiators_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Slieve Vertical Installation Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Purmo_Slieve_Vertical_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,P224821,Stelrad Vita Silhouette K2 radiator 600 x 1400mm,Stelrad,190.3,"Blending classic and contemporary styling, the Stelrad Vita Silhouette rectangular radiator is designed to bring a touch of elegance to your heating system. Clean and crisp, with bold vertical lines, this radiator is finished in a neat Traffic White paint designed to sit well in modern and traditional design schemes, whether at home or in a commercial space. Reliable and robustly built, the cost effective 7646 BTU/h output Vita Silhouette delivers on style without compromise.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Vita Silhouette K2 radiator 600 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/24/224820_224824_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Vita_Series_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Vita_Silhouette_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
