,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Connection Type,Operating Temperature,Warranty,Hazardous,Approvals,Max Pressure,Material,Operating Pressure,Maximum Operating Temperature,Supplier Product Code,WEEE Compliant,Application,Capacity Litre,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Connection Size,Range,Maximum Velocity,Efficient Dirt Particle Removal Range,Size,Working Pressure,Type,Boiler Section,Colour,Pack Quantity,Depth (mm),Mains Connection Size and Type,System Connection Size and Type,Display Type,Drain Connection,Feature 12,Feature 13,Feature 14,Attachment 6,Attachment 7,Feature 15,Finish,Voltage (V),Output,Max Fill Pressure,Full Load Current A,Feature 16,Feature 17
108,P891011,Flamco Flexfiller Midi 125D midi pressure set,Flamco,1866.54,"A compact unit for industrial, commercial or residential installation, the Flamco Flexfiller Midi 125D digital pressurisation unit is designed to supply a minimum system pressure requirement in a sealed system. Fully enclosed, the Flexfiller Midi has a 4L internal break tank and an electronic pressure transducer while the password-protected microprocessor offers an easy to understand LED display. This user-friendly read-out can supply a range of helpful data, providing event and fault logging as well as offering an optional service reminder.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Flamco Flexfiller Midi 125D midi pressure set,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/11/891011_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Flamco_Product_Overview_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Flamco_Flexfiller_Midi_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Flamco_Flexfiller_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,P871103,Mikrofill 3 packaged expansion vessel 500 Litre,Mikrofill,2173.28,"A compact unit designed for wall mounting, the Mikrofill 3 500L expansion vessel package is built around the MikroPro 6 bar expansion vessel and an advanced direct-type pressurisation unit suitable for cold-fill. Designed for suitability in both LPHW and CHW applications and operated using a 112mm control unit with clear LCD display, this packaged expansion vessel includes a 1"" easy-install service valve.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Mikrofill 3 packaged expansion vessel 500 Litre,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/fi/ll/871093_871103_MIKROFILL_wm.jpg,,,4 Years,N,,,,,,100500,N,,,Compact design,For wall-mounted installation,For sealed system use,Suitable for cold fill,Pressurises a system to 4.7 bar,With quick-fit service valve,LCD colour matrix display,4 year warranty,,,,,,,,,,,,,,,Compact size & wall mounted,,Blue,,Control Unit 112mm; Expansion Vessel 740,,,LCD colour matrix display,Via tundish3/4 BSP,,,,,,,,,,,,,
110,P117938,Worcester Bosch Greenskies Solar-Lifestyle AGS10-2 ErP solar station,Worcester Bosch,494.1,This Worcester Bosch Greenskies Solar Lifestyle AGS10-2 ErP twin line solar pump station is for use in the main plumb kit for Greenskies Lifestyle or Lito solar thermal panels.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Worcester Bosch Greenskies Solar-Lifestyle AGS10-2 ErP solar station,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/38/117938_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Worcester_Greenskies_AGS10-2_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Worcester_Product_Guide_2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,P894079,Altecnic Robokit 109-5006 compact sealed system kit 12ltr,Altecnic,129.96,"Ideal for installation in an airing or kitchen cupboard, the Altecnic Robokit 12L sealed system kit has a low profile design and includes an assembly connector allowing for left or right-handed fitting to an existing system. Doing away with the need to fit, feed and vent a tank, this compact sealed system kit, complete with expansion vessel, pressure gauge, safety relief valve and filling loop, is a simple choice for domestic water heating.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Altecnic Robokit 109-5006 compact sealed system kit 12ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/80/894078_894080_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Altecnic_Robokit_Compact-SS_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Altecnic_Robokit_Compact-SS_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,P160126,Vaillant aroTHERM solar discharge vessel,Vaillant,75.11,"Compact and flexible, the Vaillant aroTHERM solar discharge vessel is suitable for vertical fitting in series should larger capacities be required. This vessel is used to collect heating system glycol should a system's PRV open. This ensures that the glycol doesn't find its way into the drainage system.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Vaillant aroTHERM solar discharge vessel,,Solar discharge vessel;2x screw;2x wall plug,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/26/160126_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Vaillant_Solar_Thermal_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Vaillant_aroTHERM_Hybrid_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Vaillant_aroTHERM_AWHP_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Vaillant_aroTHERM_AW_HP_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,P871093,Mikrofill 3 packaged unit with expansion vessel 24L,Mikrofill,1381.58,"An advanced direct-type pressurisation unit, the Mirkrofill 3 is supplied with a 24L expansion vessel offering suitability for use in any LPHW/CHW application. Connecting directly to the incoming mains/boosted water supply, unlike less efficient pump-type pressurisation units, Mikrofill 3 fills heating or chilled water systems without the aid of a pump. Consuming as little as 10W/hr on standby and 30W/hr when fully operational, this unit is highly efficient and offers reliable ease of use via a simple LCD display.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Mikrofill 3 packaged unit with expansion vessel 24L,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/fi/ll/871093_871103_MIKROFILL_wm.jpg,,,2 years,N,,,,,,100025,N,,,Integral fluid risk category 4 backflow prevention,No RPZ valve required,Fills any LPHW/CHW system from empty,Connects directly to mains/boosted water supply,Wall mounted installation,Compact design for smaller plantrooms,97% more efficient than some pump-type units,Fill volume indicator aids water treatment calculation,Large colour LCD display for ease of operation,2 year warranty,,,,,,,,,,,,,Pressurisation Unit,,Blue,,112,15 mm compression,15 mm compression,LCD Matrix Display,3/4in BSP (via tundish),,,,,,,,,,,,,
114,P892770,Flamco Flexfiller Midi 225D pressurisation unit,Flamco,2215.31,"Wall-mounted, this Flamco Flexfiller Midi pressurisation unit is a flow rate (up to 12LPM) top-up unit with 4L internal break tank. Ideal for industrial, commercial or large domestic applications, it is available in single or twin pump configurations.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Flamco Flexfiller Midi 225D pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/95/578995_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Flamco_Catl_Export_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Flamco_Flexfiller_Midi_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Flamco_Flexfiller_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Flamco_Flexfiller_Midi_Mini_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Flamco_Kiwa_K13471_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,P871172,Mikrofill MAX120022 maxi 1 pump press unit,Mikrofill,1502.48,"An improved design manufactured to meet the needs of both specifier and installer, the Mikrofill Maxi microprocessor controlled single pump pressurisation unit features up-to-the-minute microprocessor technology alongside the high quality components users of the original Maxi range know they can rely on. Updates include improved structural stability and protection, better than ever steadiness on uneven surfaces thanks to the Maxi's new feet and an updated door catch for reliable closing.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Mikrofill MAX120022 maxi 1 pump press unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/fi/ll/871172_871196_MIKROFILL_wm.jpg,,,2 year parts and labour warranty,N,,,,,,120022,N,,,Back panel offers additional structure,Feet improve stability,Includes improved door catch,With LCD graphic display,Up to date microprocessor technology,2 year warranty,,,,,,,,,,,,,,,,,Pressurisation Units,,Blue,,440,,,LCD graphic display,20mm,,,,,,,,,,,,,
116,P892768,FLAMCO FLEXFILLER 225D,Flamco,2736.52,"Floor-mounted, this Flamco Flexfiller pressurisation unit is a flow rate (up to 18LPM) top-up unit with 18L internal break tank. Ideal for industrial, commercial or large domestic applications, it is available in single or twin pump configurations.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> FLAMCO FLEXFILLER 225D,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/68/NW-892767_892768_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Flamco_Catl_Export_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Flamco_Flexfiller_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Flamco_Flexfiller_Midi_Mini_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Flamco_Kiwa_K13471_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,P895010,Spirotech Superior MV06A50 vacuum degasser,Spirotech,4608.25,"Fully automatic, the Spirotech Superior vacuum degasser is suitable for use in heating, cooling and process systems. Thanks to its electronic control system, the Superior is able to offer easy access to system information, status and logged data for improved control and maintenance.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Spirotech Superior MV06A50 vacuum degasser,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/10/895010_wm.jpg,,0-90,2 years,N,,,,,,MV06A50,N,,,"Removes gases, free air, microbubbles and dissolved gases",Absorptive fluid removes trapped gas bubbles,"Easy, quick installation",Energy-efficient operation with lowest possible gas concentration,Degassed filling and sustained pressure,Warns before refilling becomes excessive,Compatible with all common expansion systems,Touchscreen operation for ease of use,2 year warranty,,,,,,,,,Superior,,,,,Swivel G¾” female,,Yellow,,400,Swivel G¾” female,Swivel G¾” female,Touch Screen,Swivel G¾” female,,,,,,,,,,,,,
118,P893006,Altecnic HV-C Heating HV50C expansion vessel 50ltr,Altecnic,285.8,"Part of a range built to meet the requirements of most heating and cooling systems, the 50L capacity Altecnic HV-C heating expansion vessel is resistant to ethylene and propylene glycol mixtures and has a low gas permeability. Built from tough stainless steel finished in epoxy, the two halves of the HV-C and its diaphragm are retained by a crimped collar for a reliable pressure-tight seal.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Altecnic HV-C Heating HV50C expansion vessel 50ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/06/893005_893006_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Altecnic_HV-C_Expansion-V_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Altecnic_Expansion_Vessels_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Altecnic_plumbing&heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,P894078,Altecnic Robokit 109-5005 compact sealed system kit 8ltr,Altecnic,123.1,"Ideal for installation in an airing or kitchen cupboard, the Altecnic Robokit 8L sealed system kit has a low profile design and includes an assembly connector allowing for left or right-handed fitting to an existing system. Doing away with the need to fit, feed and vent a tank, this compact sealed system kit, complete with expansion vessel, pressure gauge, safety relief valve and filling loop, is a simple choice for domestic water heating.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Altecnic Robokit 109-5005 compact sealed system kit 8ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/80/894078_894080_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Altecnic_Robokit_Compact-SS_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Altecnic_Robokit_Compact-SS_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,P870587,Flamco Flexfiller wall press unit mini 230D,Flamco,1700.68,"Completely enclosed, the compact and slimline Flamco Flexfiller Mini Digital is a wall-mounted 0.4LPM low flow rate top-up pressurisation unit designed with a 2L internal break tank, electronic pressure transducer and user-friendly microprocessor. Suitable for use on a sealed system, it is used to provide a minimum system pressure requirement in small commercial or large domestic applications. The Flexfiller Mini is compatible with heating systems using a 300L or less expansion vessel, or with chilled systems using a 50L or smaller expansion vessel.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Flamco Flexfiller wall press unit mini 230D,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/87/870587_wm.jpg,,5 to 85,30 months from Date of Supply (DOS) or 2 years from Date Of Commissioning (DOC) whichever is sooner.,N,,,,,,17456,N,,,"For system volumes up to 2,600L",Fluid Protection Category 5 (AB weir overflow),With 12 month on-screen service reminder,With 230V 50Hz 1ph electric pump,White RAL 9003 finish,MODBUS RTU communication protocol,Password protected,With sequential programming menu for ease of use,Pressure setting in 0.1 bar increments,Pump pulse option,Flood protection includes pump runtime limiter and excessive start alarm,,,,,,,Flexfiller,,,,,Top-up Pressurisation unit,,White,,150,15 mm,8 mm,LED,22 mm,"Event logging for alarm activations, pump run counter, cumulative run timer and electrical interuption","Volt-free contacts for common alarm (N/C), high/low pressure alarms (N/O) and sensor and pump health (N/O)","Warranty to 30 months from date of supply or or 2 years from date of commission, whichever is soonest",,,,,,,,,,
121,P871095,Mikrofill 3 packaged unit with expansion vessel 50L,Mikrofill,1398.15,"This packaged kit includes the Mirkrofill 3 and a 50L expansion vessel. The Mikrofill 3 is the most advanced “direct type” pressurisation unit available, suitable for LPHW/CHW applications of any size. Unlike “pump type” pressurisation units the Mikrofill 3 is designed to be connected directly to a buildings incoming mains/boosted water supply and fill a heating or chilled water system without the use of a pump. The Mikrofill 3 is the most energy efficient unit of its kind consuming as little as 10 watts/hr on standby and 30 watts/hr fully operational.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Mikrofill 3 packaged unit with expansion vessel 50L,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/fi/ll/871093_871103_MIKROFILL_wm.jpg,,,2 years,N,,,,,,100050,N,,,Offers integral fluid risk category 4 backflow prevention,Requires no RPZ valve,For filling any LPHW/CHW system from empty,Connects directly to mains/boosted water supply,Wall mounted installation,Compact design of 270 mm high x 250 mm wide,Consumes just 10W per hour on standby,Consumes 30W per hour while fully operational,Offers 97% better efficiency compared to some pump-type units,Fill volume indicator for water treatment calculation,Large colour screen display for ease of operation,,,,,,,,,,,,Pressurisation Unit,,Blue,,112,15 mm compression,15 mm compression,LCD Matrix Display,3/4in BSP (via tundish),2 year warranty,,,,,,,,,,,,
122,P117504,Worcester Bosch Greenskies solar expansion vessel connector,Worcester Bosch,90.07,This expansion vessel connector is intended to connect Worcester Bosch Greenskies central heating systems with a hot water cylinder to an expansion vessel.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Worcester Bosch Greenskies solar expansion vessel connector,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/04/117504_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Worcester_Greenskies_Solarpanel_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Worcester_Solar Thermal_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Worcester_Greenskies_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Worcester_Renewable_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,P892102,Spirotech S400 MV04B50 refill vacuum degasser s400 1.0 - 4.0bar,Spirotech,3931.23,"This Spirotech S400 4 bar fully automatic refill vacuum degasser is designed for closed heating, cooling and process systems with pressures of between 1 and 4 bar. Operated with a user-friendly touch screen, the degasser has G3/4"" connections and is suitable for a 230V supply voltage.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Spirotech S400 MV04B50 refill vacuum degasser s400 1.0 - 4.0bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/03/892102_892103_wm.jpg,,0-90,2 years from delivery,N,,,,,,MV04B50,N,,,,,,,,,,,,,,,,,,,,S400,,,,,Sealed System Pressurisation Units,,Yellow / Black,,334,,at least ¾/22mm diameter,Touch Screen,G3/4'',,,,,,,,,,,,,
124,P891014,Flamco Airfix P Airfix P 2 - 300 potable vessel 2ltr,Flamco,37.4,"Suitable for domestic and commercial sealed hot and chilled water systems, the 2L capacity Flamco Airfix P Potable water expansion vessel includes a nitrogen gas filling for improved pre-charge retention and a replaceable, contoured bladder.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Flamco Airfix P Airfix P 2 - 300 potable vessel 2ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/14/891014_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Flamco_Airfix_Expansion-V_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Flamco_Product_Overview_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Flamco_Airfix_Vessel-2L_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,P871101,Mikrofill 3 packaged unit with expansion vessel 300L,Mikrofill,1844.7,"This packaged kit includes the Mirkrofill 3 and a 300L expansion vessel. The Mikrofill 3 is the most advanced “direct type” pressurisation unit available, suitable for LPHW/CHW applications of any size. Unlike “pump type” pressurisation units the Mikrofill 3 is designed to be connected directly to a buildings incoming mains/boosted water supply and fill a heating or chilled water system without the use of a pump. The Mikrofill 3 is the most energy efficient unit of its kind consuming as little as 10 watts/hr on standby and 30 watts/hr fully operational.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Mikrofill 3 packaged unit with expansion vessel 300L,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/fi/ll/871093_871103_MIKROFILL_wm.jpg,,,2 years,N,,,,,,100300,N,,,Offers integral fluid risk category 4 backflow prevention,Requires no RPZ valve,For filling any LPHW/CHW system from empty,Connects directly to mains/boosted water supply,Wall mounted installation,Compact design of 270 mm high x 250 mm wide,Consumes just 10W per hour on standby,Consumes 30W per hour while fully operational,Offers 97% better efficiency compared to some pump-type units,Fill volume indicator for water treatment calculation,Large colour screen display for ease of operation,,,,,,,,,,,,Pressurisation Unit,,Blue,,112,15 mm compression,15 mm compression,LCD Matrix Display,3/4in BSP (via tundish),2 year warranty,,,,,,,,,,,,
126,P105801,Grundfos PHT F125 standard pressurisation unit,Grundfos,2071.16,The floor-standing Grundfos PHT A F single pump pressurisation unit is a top-up unit with a 17.5L break tank. It is suitable for use in medium sized commercial systems.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Grundfos PHT F125 standard pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/01/NW-105801_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_PHT_Operating_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Grundfos_Pressurisation_Range_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,P893003,Altecnic HV-C Heating HV18C expansion vessel 18ltr,Altecnic,108.23,"Part of a range built to meet the requirements of most heating and cooling systems, the 18L capacity Altecnic HV-C heating expansion vessel is resistant to ethylene and propylene glycol mixtures and has a low gas permeability. Built from tough stainless steel finished in epoxy, the two halves of the HV-C and its diaphragm are retained by a crimped collar for a reliable pressure-tight seal.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Altecnic HV-C Heating HV18C expansion vessel 18ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/04/893001_893004_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Altecnic_HV-C_Expansion-V_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Altecnic_Expansion_Vessels_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Altecnic_plumbing&heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,P106721,Grundfos PHT pressurisation unit PHT A N130,Grundfos,1826.37,"The narrow format, wall-mounted Grundfos PHT-A-N single pump pressurisation unit has a 2L break tank and offers suitability for large residential or small commercial applications. The guide maximum system volume is up to 2500L.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Grundfos PHT pressurisation unit PHT A N130,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/21/NW-106721_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_PHT_Operating_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Grundfos_Pressurisation_Range_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,P892765,Flamco Vacumat Eco 900 degasser,Flamco,7663.14,"Accurate and highly effective, the Flamco Vacumat Eco is a pressure-temperature controlled degasser offering faster degassing and a fully continuous degassing capacity. This quicker action reduces the risk of system damage for reduced maintenance and downtime while also helping to extend the lifespan of your system.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Flamco Vacumat Eco 900 degasser,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/65/892765_wm.jpg,,,,N,,,,,,17009,N,Heating or Chilled insallations,,Degasses up to 7x quicker than comparable products,Offers 8x better energy efficiency,Provides real-time insights into system performance,Automatic standby function for optimal energy saving,Control unit can be set to any level within a given range,Menu available in 19x languages,"Compact, robust design",Pressure and level-controlled top-up with wide range of available settings,,,,,,,,,,Vacumat Eco 900,,,,,Degasser,,Grey,,670,1 in,1 in,,,,,,,,,,230,,8.7,4.09 A,,
